wetbulb,wetbulb_rolling_14,wetbulb_rolling_14_lag_10,dewpoint,dewpoint_rolling_14,dewpoint_rolling_14_lag_10,tmin,tmin_rolling_14,tmin_rolling_14_lag_10,tavg,tavg_rolling_14,tavg_rolling_14_lag_10,tmax,tmax_rolling_14,tmax_rolling_14_lag_10,species_PIPIENS,species_PIPIENS/RESTUANS,species_RESTUANS,species_SALINARIUS,species_ERRATICUS,species_TARSALIS,species_TERRITANS,ts,ts_rolling_14,ts_rolling_14_lag_7,tsra,tsra_rolling_14,tsra_rolling_14_lag_7,vcts,vcts_rolling_14,vcts_rolling_14_lag_7,ra,ra_rolling_14,ra_rolling_14_lag_7,br,br_rolling_14,br_rolling_14_lag_7,hz,hz_rolling_14,hz_rolling_14_lag_7,preciptotal,preciptotal_rolling_14,preciptotal_rolling_14_lag_7,avgspeed,avgspeed_rolling_14,lat,long,cool,heat,date,wnv
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,1,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,42.010412,-87.66214000000001,0,15,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,42.010412,-87.66214000000001,0,15,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.801497999999995,-87.763416,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.801497999999995,-87.763416,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.911823999999996,-87.726737,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.857402,-87.694991,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.891118,-87.65449100000001,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.867108,-87.654224,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.867108,-87.654224,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.82561,-87.726549,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.82561,-87.726549,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.82561,-87.726549,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.77166,-87.703047,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.768388,-87.678649,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.822536,-87.66634300000001,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.803422999999995,-87.642984,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.803422999999995,-87.642984,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.868077,-87.666901,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.868077,-87.666901,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.868077,-87.666901,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.720848,-87.666014,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.704336,-87.70373599999999,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.704336,-87.70373599999999,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.750498,-87.605294,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.750498,-87.605294,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.750498,-87.605294,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.673408,-87.599862,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.704572,-87.56566600000001,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.704572,-87.56566600000001,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.704572,-87.56566600000001,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.726465000000005,-87.585413,0,13,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,1,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.94016,-87.794896,0,15,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.94016,-87.794896,0,15,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,1,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.916265,-87.800515,0,15,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.846075,-87.716277,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.682587,-87.707973,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.682587,-87.707973,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.903002,-87.68826700000001,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.903002,-87.68826700000001,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.678618,-87.559308,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.678618,-87.559308,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.678618,-87.559308,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,0,0,0,0,1,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.678618,-87.559308,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.925197999999995,-87.746381,0,13,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,1,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.973845000000004,-87.805059,0,15,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.743402,-87.731435,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.743402,-87.731435,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.743402,-87.731435,0,13,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,1,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.951865999999995,-87.72505699999999,0,15,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.753411,-87.63981700000001,0,13,2009-10-01,0
49,52.857142857142854,62.285714285714285,46,48.142857142857146,59.785714285714285,44,50.714285714285715,59.714285714285715,52,57.92857142857143,65.92857142857143,59,64.78571428571429,71.71428571428571,0,0,0,0,0,0,1,0,0.0,0.0,1,3.0,2.0,0,0.0,0.0,1,7.0,5.0,1,8.0,13.0,0,0.0,2.0,0.59,0.1592857142857142,0.056428571428571335,8.7,9.757142857142862,41.904194,-87.756155,0,13,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,1,0,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.974689,-87.890615,0,15,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,1,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.974689,-87.890615,0,15,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.974689,-87.890615,0,15,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,1,0,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.957799,-87.930995,0,15,2009-10-01,0
49,53.92857142857143,62.357142857142854,46,49.285714285714285,59.714285714285715,41,52.142857142857146,59.857142857142854,50,59.07142857142857,66.35714285714286,59,65.64285714285714,72.35714285714286,0,1,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0,0.0,0.0,1,6.0,4.0,1,8.0,14.0,0,0.0,3.0,0.89,0.11714285714285706,0.05571428571428562,9.5,9.450000000000005,41.957799,-87.930995,0,15,2009-10-01,0
57,65.71428571428571,63.92857142857143,56,60.285714285714285,58.0,51,62.214285714285715,61.0,60,74.92857142857143,72.42857142857143,69,86.92857142857143,83.35714285714286,0,1,0,0,0,0,0,0,0.0,1.0,0,5.0,1.0,0,0.0,0.0,1,3.0,4.0,1,4.0,0.0,1,1.0,0.0,0.52,0.382142857142857,0.06999999999999988,8.0,9.61428571428572,41.964242,-87.757639,0,5,2011-06-10,0
57,65.71428571428571,63.92857142857143,56,60.285714285714285,58.0,51,62.214285714285715,61.0,60,74.92857142857143,72.42857142857143,69,86.92857142857143,83.35714285714286,0,1,0,0,0,0,0,0,0.0,1.0,0,5.0,1.0,0,0.0,0.0,1,3.0,4.0,1,4.0,0.0,1,1.0,0.0,0.52,0.382142857142857,0.06999999999999988,8.0,9.61428571428572,41.923738,-87.785288,0,5,2011-06-10,0
57,65.71428571428571,63.92857142857143,56,60.285714285714285,58.0,51,62.214285714285715,61.0,60,74.92857142857143,72.42857142857143,69,86.92857142857143,83.35714285714286,0,0,1,0,0,0,0,0,0.0,1.0,0,5.0,1.0,0,0.0,0.0,1,3.0,4.0,1,4.0,0.0,1,1.0,0.0,0.52,0.382142857142857,0.06999999999999988,8.0,9.61428571428572,41.923738,-87.785288,0,5,2011-06-10,0
57,65.71428571428571,63.92857142857143,56,60.285714285714285,58.0,51,62.214285714285715,61.0,60,74.92857142857143,72.42857142857143,69,86.92857142857143,83.35714285714286,0,0,1,0,0,0,0,0,0.0,1.0,0,5.0,1.0,0,0.0,0.0,1,3.0,4.0,1,4.0,0.0,1,1.0,0.0,0.52,0.382142857142857,0.06999999999999988,8.0,9.61428571428572,41.960615999999995,-87.777189,0,5,2011-06-10,0
