date,trap,lat,long,station,accuracy,species_ERRATICUS,species_PIPIENS,species_PIPIENS/RESTUANS,species_RESTUANS,species_SALINARIUS,species_TARSALIS,species_TERRITANS,num_mos,wnv
2009-07-10,T011,41.944869,-87.832763,1,8,0,0,0,1,0,0,0,1,0
2009-07-10,T012,41.991429,-87.747113,1,8,0,0,1,0,0,0,0,13,0
2009-07-10,T016,42.011601,-87.81150600000001,1,8,0,0,1,0,0,0,0,24,0
2009-07-10,T016,42.011601,-87.81150600000001,1,8,0,0,0,1,0,0,0,5,0
2009-07-10,T017,41.960615999999995,-87.777189,1,9,0,0,1,0,0,0,0,2,0
2009-07-10,T018,42.010412,-87.66214000000001,1,8,0,0,1,0,0,0,0,1,0
2009-07-10,T018,42.010412,-87.66214000000001,1,8,0,0,0,1,0,0,0,1,0
2009-07-10,T028,41.986921,-87.689778,1,9,0,1,0,0,0,0,0,2,0
2009-07-10,T028,41.986921,-87.689778,1,9,0,0,1,0,0,0,0,11,0
2009-07-10,T028,41.986921,-87.689778,1,9,0,0,0,1,0,0,0,6,0
2009-07-10,T030,41.899229999999996,-87.716788,2,9,0,0,1,0,0,0,0,14,0
2009-07-10,T030,41.899229999999996,-87.716788,2,9,0,0,0,1,0,0,0,3,0
2009-07-10,T031,41.801497999999995,-87.763416,2,9,0,1,0,0,0,0,0,1,0
2009-07-10,T031,41.801497999999995,-87.763416,2,9,0,0,1,0,0,0,0,57,0
2009-07-10,T031,41.801497999999995,-87.763416,2,9,0,0,0,1,0,0,0,10,0
2009-07-10,T033,41.906638,-87.701431,2,9,0,0,1,0,0,0,0,4,0
2009-07-10,T033,41.906638,-87.701431,2,9,0,0,0,1,0,0,0,1,0
2009-07-10,T043,41.857402,-87.694991,2,8,0,0,1,0,0,0,0,6,0
2009-07-10,T043,41.857402,-87.694991,2,8,0,0,0,1,0,0,0,1,0
2009-07-10,T047,41.868142,-87.696269,2,9,0,0,1,0,0,0,0,2,0
2009-07-10,T048,41.867108,-87.654224,2,8,0,1,0,0,0,0,0,2,0
2009-07-10,T048,41.867108,-87.654224,2,8,0,0,1,0,0,0,0,52,0
2009-07-10,T048,41.867108,-87.654224,2,8,0,0,0,1,0,0,0,20,0
2009-07-10,T049,41.896282,-87.655232,2,8,0,0,1,0,0,0,0,4,0
2009-07-10,T049,41.896282,-87.655232,2,8,0,0,0,1,0,0,0,1,0
2009-07-10,T054,41.921965,-87.632085,2,8,0,0,1,0,0,0,0,27,0
2009-07-10,T054,41.921965,-87.632085,2,8,0,0,0,1,0,0,0,15,0
2009-07-10,T061,41.801179,-87.679447,2,8,0,0,1,0,0,0,0,3,0
2009-07-10,T063,41.82561,-87.726549,2,9,0,0,1,0,0,0,0,10,0
2009-07-10,T063,41.82561,-87.726549,2,9,0,0,0,1,0,0,0,1,0
2009-07-10,T065,41.778296999999995,-87.752411,2,9,0,0,1,0,0,0,0,1,0
2009-07-10,T066,41.77166,-87.703047,2,8,0,0,1,0,0,0,0,86,0
2009-07-10,T069,41.768388,-87.678649,2,8,0,0,1,0,0,0,0,4,0
2009-07-10,T069,41.768388,-87.678649,2,8,0,0,0,1,0,0,0,1,0
2009-07-10,T073,41.773215,-87.60088,2,8,0,1,0,0,0,0,0,4,0
2009-07-10,T073,41.773215,-87.60088,2,8,0,0,1,0,0,0,0,1,0
2009-07-10,T073,41.773215,-87.60088,2,8,0,0,0,1,0,0,0,5,0
2009-07-10,T074,41.822536,-87.66634300000001,2,9,0,1,0,0,0,0,0,1,0
2009-07-10,T074,41.822536,-87.66634300000001,2,9,0,0,1,0,0,0,0,3,0
2009-07-10,T074,41.822536,-87.66634300000001,2,9,0,0,0,1,0,0,0,2,0
2009-07-10,T079,41.766202,-87.562889,2,9,0,0,1,0,0,0,0,1,0
2009-07-10,T080,41.754676,-87.612922,2,9,0,0,1,0,0,0,0,4,0
2009-07-10,T080,41.754676,-87.612922,2,9,0,0,0,1,0,0,0,1,0
2009-07-10,T081,41.821582,-87.62779599999999,2,9,0,0,1,0,0,0,0,1,0
2009-07-10,T082,41.803422999999995,-87.642984,2,8,0,0,1,0,0,0,0,5,0
2009-07-10,T082,41.803422999999995,-87.642984,2,8,0,0,0,1,0,0,0,1,0
2009-07-10,T090,41.868077,-87.666901,2,9,0,1,0,0,0,0,0,1,0
2009-07-10,T090,41.868077,-87.666901,2,9,0,0,1,0,0,0,0,38,0
2009-07-10,T090,41.868077,-87.666901,2,9,0,0,0,1,0,0,0,19,0
2009-07-10,T095,41.704336,-87.70373599999999,2,8,0,0,1,0,0,0,0,21,0
2009-07-10,T095,41.704336,-87.70373599999999,2,8,0,0,0,1,0,0,0,3,0
2009-07-10,T114,41.798697,-87.736812,2,8,0,1,0,0,0,0,0,1,0
2009-07-10,T114,41.798697,-87.736812,2,8,0,0,1,0,0,0,0,15,0
2009-07-10,T114,41.798697,-87.736812,2,8,0,0,0,1,0,0,0,1,0
2009-07-10,T135,41.662014,-87.72460799999999,2,8,0,0,0,1,0,0,0,42,0
2009-07-10,T144,41.94016,-87.794896,1,9,0,0,1,0,0,0,0,5,0
2009-07-10,T144,41.94016,-87.794896,1,9,0,0,0,1,0,0,0,2,0
2009-07-10,T147,41.932094,-87.700117,2,8,0,0,1,0,0,0,0,13,0
2009-07-10,T147,41.932094,-87.700117,2,8,0,0,0,1,0,0,0,6,0
2009-07-10,T148,42.01743,-87.68776899999999,1,8,0,1,0,0,0,0,0,2,0
2009-07-10,T148,42.01743,-87.68776899999999,1,8,0,0,1,0,0,0,0,5,0
2009-07-10,T148,42.01743,-87.68776899999999,1,8,0,0,0,1,0,0,0,1,0
2009-07-10,T151,41.916265,-87.800515,1,8,0,1,0,0,0,0,0,1,0
2009-07-10,T151,41.916265,-87.800515,1,8,0,0,1,0,0,0,0,15,0
2009-07-10,T151,41.916265,-87.800515,1,8,0,0,0,1,0,0,0,8,0
2009-07-10,T152,41.846075,-87.716277,2,9,0,0,1,0,0,0,0,5,0
2009-07-10,T152,41.846075,-87.716277,2,9,0,0,0,1,0,0,0,2,0
2009-07-10,T153,41.907645,-87.760886,2,8,0,1,0,0,0,0,0,1,0
2009-07-10,T153,41.907645,-87.760886,2,8,0,0,1,0,0,0,0,4,0
2009-07-10,T153,41.907645,-87.760886,2,8,0,0,0,1,0,0,0,1,0
2009-07-10,T158,41.682587,-87.707973,2,9,0,0,1,0,0,0,0,50,0
2009-07-10,T218,41.948167,-87.730698,1,8,0,0,1,0,0,0,0,16,0
2009-07-10,T218,41.948167,-87.730698,1,8,0,0,0,1,0,0,0,10,0
2009-07-10,T220,41.963976,-87.69181,1,9,0,1,0,0,0,0,0,4,0
2009-07-10,T220,41.963976,-87.69181,1,9,0,0,1,0,0,0,0,10,0
2009-07-10,T220,41.963976,-87.69181,1,9,0,0,0,1,0,0,0,3,0
2009-07-13,T047,41.868142,-87.696269,2,9,0,1,0,0,0,0,0,1,0
2009-07-13,T047,41.868142,-87.696269,2,9,0,0,0,1,0,0,0,6,0
2009-07-13,T089,41.723195000000004,-87.64997,2,5,0,1,0,0,0,0,0,2,0
2009-07-13,T089,41.723195000000004,-87.64997,2,5,0,0,1,0,0,0,0,13,0
2009-07-13,T089,41.723195000000004,-87.64997,2,5,0,0,0,1,0,0,0,7,0
2009-07-13,T094,41.720848,-87.666014,2,9,0,1,0,0,0,0,0,1,0
2009-07-13,T094,41.720848,-87.666014,2,9,0,0,1,0,0,0,0,34,0
2009-07-13,T094,41.720848,-87.666014,2,9,0,0,0,1,0,0,0,1,0
2009-07-13,T102,41.750498,-87.605294,2,5,0,1,0,0,0,0,0,1,0
2009-07-13,T102,41.750498,-87.605294,2,5,0,0,1,0,0,0,0,31,0
2009-07-13,T102,41.750498,-87.605294,2,5,0,0,0,1,0,0,0,2,0
2009-07-13,T115,41.673408,-87.599862,2,5,0,1,0,0,0,0,0,2,0
2009-07-13,T115,41.673408,-87.599862,2,5,0,0,1,0,0,0,0,248,0
2009-07-13,T115,41.673408,-87.599862,2,5,0,0,0,1,0,0,0,19,0
2009-07-13,T135,41.662014,-87.72460799999999,2,8,0,1,0,0,0,0,0,9,0
2009-07-13,T135,41.662014,-87.72460799999999,2,8,0,0,1,0,0,0,0,374,0
2009-07-13,T138,41.726465000000005,-87.585413,2,5,0,0,1,0,0,0,0,10,0
2009-07-13,T138,41.726465000000005,-87.585413,2,5,0,0,0,1,0,0,0,9,0
2009-07-13,T138,41.726465000000005,-87.585413,2,5,0,0,0,0,0,0,1,1,0
2009-07-13,T158,41.682587,-87.707973,2,9,0,1,0,0,0,0,0,3,0
2009-07-13,T158,41.682587,-87.707973,2,9,0,0,1,0,0,0,0,18,0
2009-07-13,T158,41.682587,-87.707973,2,9,0,0,0,1,0,0,0,9,0
2009-07-13,T159,41.732984,-87.649642,2,8,0,1,0,0,0,0,0,1,0
2009-07-13,T159,41.732984,-87.649642,2,8,0,0,1,0,0,0,0,130,0
2009-07-13,T159,41.732984,-87.649642,2,8,0,0,0,1,0,0,0,13,0
2009-07-13,T160,41.903002,-87.68826700000001,2,8,0,1,0,0,0,0,0,1,0
2009-07-13,T160,41.903002,-87.68826700000001,2,8,0,0,1,0,0,0,0,38,0
2009-07-13,T160,41.903002,-87.68826700000001,2,8,0,0,0,1,0,0,0,5,0
2009-07-13,T200,41.678618,-87.559308,2,5,0,1,0,0,0,0,0,2,0
2009-07-13,T200,41.678618,-87.559308,2,5,0,0,1,0,0,0,0,56,0
2009-07-13,T200,41.678618,-87.559308,2,5,0,0,0,1,0,0,0,5,0
2009-07-13,T209,41.740641,-87.546587,2,5,0,0,1,0,0,0,0,19,0
2009-07-13,T209,41.740641,-87.546587,2,5,0,0,0,1,0,0,0,3,0
2009-07-13,T212,41.680946,-87.535198,2,8,0,0,1,0,0,0,0,45,0
2009-07-13,T212,41.680946,-87.535198,2,8,0,0,0,1,0,0,0,13,0
2009-07-13,T221,41.659112,-87.53869300000001,2,8,0,0,1,0,0,0,0,23,0
2009-07-13,T221,41.659112,-87.53869300000001,2,8,0,0,0,1,0,0,0,2,0
2009-07-13,T900,41.974689,-87.890615,1,9,0,1,0,0,0,0,0,4,0
2009-07-13,T900,41.974689,-87.890615,1,9,0,0,1,0,0,0,0,96,0
2009-07-13,T900,41.974689,-87.890615,1,9,0,0,0,1,0,0,0,88,0
2009-07-13,T903,41.957799,-87.930995,1,5,0,1,0,0,0,0,0,4,0
2009-07-13,T903,41.957799,-87.930995,1,5,0,0,1,0,0,0,0,10,0
2009-07-13,T903,41.957799,-87.930995,1,5,0,0,0,1,0,0,0,10,0
2009-07-17,T002,41.95469,-87.800991,1,9,0,1,0,0,0,0,0,3,0
2009-07-17,T002,41.95469,-87.800991,1,9,0,0,1,0,0,0,0,96,0
2009-07-17,T002,41.95469,-87.800991,1,9,0,0,0,1,0,0,0,14,0
2009-07-17,T003,41.964242,-87.757639,1,8,0,0,1,0,0,0,0,1,0
2009-07-17,T003,41.964242,-87.757639,1,8,0,0,0,1,0,0,0,2,0
2009-07-17,T008,42.008314,-87.77792099999999,1,9,0,1,0,0,0,0,0,1,0
2009-07-17,T008,42.008314,-87.77792099999999,1,9,0,0,1,0,0,0,0,57,0
2009-07-17,T008,42.008314,-87.77792099999999,1,9,0,0,0,1,0,0,0,6,0
2009-07-17,T009,41.992478000000006,-87.862995,1,8,0,1,0,0,0,0,0,2,0
2009-07-17,T009,41.992478000000006,-87.862995,1,8,0,0,1,0,0,0,0,100,0
2009-07-17,T009,41.992478000000006,-87.862995,1,8,0,0,0,1,0,0,0,10,0
2009-07-17,T011,41.944869,-87.832763,1,8,0,0,1,0,0,0,0,29,0
2009-07-17,T011,41.944869,-87.832763,1,8,0,0,0,1,0,0,0,3,0
2009-07-17,T012,41.991429,-87.747113,1,8,0,0,1,0,0,0,0,6,0
2009-07-17,T012,41.991429,-87.747113,1,8,0,0,0,1,0,0,0,1,0
2009-07-17,T016,42.011601,-87.81150600000001,1,8,0,0,1,0,0,0,0,14,0
2009-07-17,T016,42.011601,-87.81150600000001,1,8,0,0,0,1,0,0,0,1,0
2009-07-17,T018,42.010412,-87.66214000000001,1,8,0,0,1,0,0,0,0,1,0
2009-07-17,T028,41.986921,-87.689778,1,9,0,1,0,0,0,0,0,1,0
2009-07-17,T028,41.986921,-87.689778,1,9,0,0,1,0,0,0,0,1,0
2009-07-17,T028,41.986921,-87.689778,1,9,0,0,0,1,0,0,0,37,0
2009-07-17,T030,41.899229999999996,-87.716788,2,9,0,0,1,0,0,0,0,6,0
2009-07-17,T030,41.899229999999996,-87.716788,2,9,0,0,0,1,0,0,0,1,0
2009-07-17,T031,41.801497999999995,-87.763416,2,9,0,1,0,0,0,0,0,4,0
2009-07-17,T031,41.801497999999995,-87.763416,2,9,0,0,1,0,0,0,0,67,0
2009-07-17,T031,41.801497999999995,-87.763416,2,9,0,0,0,1,0,0,0,31,0
2009-07-17,T039,41.911823999999996,-87.726737,2,9,0,0,1,0,0,0,0,3,0
2009-07-17,T043,41.857402,-87.694991,2,8,0,1,0,0,0,0,0,2,0
2009-07-17,T043,41.857402,-87.694991,2,8,0,0,1,0,0,0,0,2,0
2009-07-17,T043,41.857402,-87.694991,2,8,0,0,0,1,0,0,0,1,0
2009-07-17,T046,41.891118,-87.65449100000001,2,8,0,1,0,0,0,0,0,1,0
2009-07-17,T046,41.891118,-87.65449100000001,2,8,0,0,1,0,0,0,0,9,0
2009-07-17,T046,41.891118,-87.65449100000001,2,8,0,0,0,1,0,0,0,9,0
2009-07-17,T046,41.891118,-87.65449100000001,2,8,0,0,0,0,1,0,0,1,0
2009-07-17,T047,41.868142,-87.696269,2,9,0,1,0,0,0,0,0,2,0
2009-07-17,T047,41.868142,-87.696269,2,9,0,0,1,0,0,0,0,5,0
2009-07-17,T047,41.868142,-87.696269,2,9,0,0,0,1,0,0,0,5,0
2009-07-17,T048,41.867108,-87.654224,2,8,0,0,1,0,0,0,0,26,0
2009-07-17,T048,41.867108,-87.654224,2,8,0,0,0,1,0,0,0,11,0
2009-07-17,T049,41.896282,-87.655232,2,8,0,0,1,0,0,0,0,1,0
2009-07-17,T049,41.896282,-87.655232,2,8,0,0,0,1,0,0,0,2,0
2009-07-17,T054,41.921965,-87.632085,2,8,0,1,0,0,0,0,0,4,0
2009-07-17,T054,41.921965,-87.632085,2,8,0,0,1,0,0,0,0,9,0
2009-07-17,T054,41.921965,-87.632085,2,8,0,0,0,1,0,0,0,11,0
2009-07-17,T054,41.921965,-87.632085,2,8,0,0,0,0,1,0,0,1,0
2009-07-17,T061,41.801179,-87.679447,2,8,0,0,1,0,0,0,0,2,0
2009-07-17,T062,41.800737,-87.71188000000001,2,8,0,0,1,0,0,0,0,5,0
2009-07-17,T062,41.800737,-87.71188000000001,2,8,0,0,0,1,0,0,0,4,0
2009-07-17,T063,41.82561,-87.726549,2,9,0,1,0,0,0,0,0,1,0
2009-07-17,T063,41.82561,-87.726549,2,9,0,0,0,1,0,0,0,2,0
2009-07-17,T063,41.82561,-87.726549,2,9,0,0,0,0,1,0,0,1,0
2009-07-17,T065,41.778296999999995,-87.752411,2,9,0,0,0,1,0,0,0,1,0
2009-07-17,T066,41.77166,-87.703047,2,8,0,0,1,0,0,0,0,10,0
2009-07-17,T069,41.768388,-87.678649,2,8,0,0,1,0,0,0,0,1,0
2009-07-17,T069,41.768388,-87.678649,2,8,0,0,0,1,0,0,0,1,0
2009-07-17,T073,41.773215,-87.60088,2,8,0,1,0,0,0,0,0,1,0
2009-07-17,T073,41.773215,-87.60088,2,8,0,0,1,0,0,0,0,11,0
2009-07-17,T073,41.773215,-87.60088,2,8,0,0,0,1,0,0,0,4,0
2009-07-17,T074,41.822536,-87.66634300000001,2,9,0,0,1,0,0,0,0,14,0
2009-07-17,T074,41.822536,-87.66634300000001,2,9,0,0,0,1,0,0,0,2,0
2009-07-17,T079,41.766202,-87.562889,2,9,0,0,1,0,0,0,0,1,0
2009-07-17,T080,41.754676,-87.612922,2,9,0,0,1,0,0,0,0,3,0
2009-07-17,T080,41.754676,-87.612922,2,9,0,0,0,1,0,0,0,4,0
2009-07-17,T081,41.821582,-87.62779599999999,2,9,0,0,1,0,0,0,0,3,0
2009-07-17,T082,41.803422999999995,-87.642984,2,8,0,0,1,0,0,0,0,7,0
2009-07-17,T082,41.803422999999995,-87.642984,2,8,0,0,0,1,0,0,0,2,0
2009-07-17,T083,41.754292,-87.590773,2,9,0,0,1,0,0,0,0,2,0
2009-07-17,T089,41.723195000000004,-87.64997,2,5,0,0,1,0,0,0,0,2,0
2009-07-17,T090,41.868077,-87.666901,2,9,0,0,1,0,0,0,0,23,0
2009-07-17,T090,41.868077,-87.666901,2,9,0,0,0,1,0,0,0,37,0
2009-07-17,T094,41.720848,-87.666014,2,9,0,0,1,0,0,0,0,4,0
2009-07-17,T094,41.720848,-87.666014,2,9,0,0,0,1,0,0,0,4,0
2009-07-17,T095,41.704336,-87.70373599999999,2,8,0,0,1,0,0,0,0,47,0
2009-07-17,T095,41.704336,-87.70373599999999,2,8,0,0,0,1,0,0,0,2,0
2009-07-17,T102,41.750498,-87.605294,2,5,0,1,0,0,0,0,0,1,0
2009-07-17,T102,41.750498,-87.605294,2,5,0,0,1,0,0,0,0,25,0
2009-07-17,T102,41.750498,-87.605294,2,5,0,0,0,1,0,0,0,4,0
2009-07-17,T114,41.798697,-87.736812,2,8,0,1,0,0,0,0,0,1,0
2009-07-17,T114,41.798697,-87.736812,2,8,0,0,1,0,0,0,0,4,0
2009-07-17,T114,41.798697,-87.736812,2,8,0,0,0,1,0,0,0,1,0
2009-07-17,T115,41.673408,-87.599862,2,5,0,0,1,0,0,0,0,3,0
2009-07-17,T128,41.704572,-87.56566600000001,2,8,0,0,1,0,0,0,0,2,0
2009-07-17,T128,41.704572,-87.56566600000001,2,8,0,0,0,1,0,0,0,1,0
2009-07-17,T135,41.662014,-87.72460799999999,2,8,0,1,0,0,0,0,0,2,0
2009-07-17,T135,41.662014,-87.72460799999999,2,8,0,0,1,0,0,0,0,113,0
2009-07-17,T135,41.662014,-87.72460799999999,2,8,0,0,0,1,0,0,0,35,0
2009-07-17,T138,41.726465000000005,-87.585413,2,5,0,1,0,0,0,0,0,1,0
2009-07-17,T138,41.726465000000005,-87.585413,2,5,0,0,1,0,0,0,0,17,0
2009-07-17,T138,41.726465000000005,-87.585413,2,5,0,0,0,1,0,0,0,6,0
2009-07-17,T144,41.94016,-87.794896,1,9,0,0,1,0,0,0,0,14,0
2009-07-17,T145,41.878114000000004,-87.629798,2,3,0,0,1,0,0,0,0,1,0
2009-07-17,T148,42.01743,-87.68776899999999,1,8,0,1,0,0,0,0,0,2,0
2009-07-17,T148,42.01743,-87.68776899999999,1,8,0,0,1,0,0,0,0,10,0
2009-07-17,T148,42.01743,-87.68776899999999,1,8,0,0,0,1,0,0,0,7,0
2009-07-17,T151,41.916265,-87.800515,1,8,0,0,1,0,0,0,0,4,0
2009-07-17,T152,41.846075,-87.716277,2,9,0,0,1,0,0,0,0,7,0
2009-07-17,T152,41.846075,-87.716277,2,9,0,0,0,1,0,0,0,3,0
2009-07-17,T153,41.907645,-87.760886,2,8,0,0,1,0,0,0,0,3,0
2009-07-17,T153,41.907645,-87.760886,2,8,0,0,0,1,0,0,0,4,0
2009-07-17,T155,41.776156,-87.778927,2,9,0,0,1,0,0,0,0,4,0
2009-07-17,T155,41.776156,-87.778927,2,9,0,0,0,1,0,0,0,1,0
2009-07-17,T158,41.682587,-87.707973,2,9,0,1,0,0,0,0,0,3,0
2009-07-17,T158,41.682587,-87.707973,2,9,0,0,1,0,0,0,0,47,0
2009-07-17,T158,41.682587,-87.707973,2,9,0,0,0,1,0,0,0,4,0
2009-07-17,T159,41.732984,-87.649642,2,8,0,1,0,0,0,0,0,4,0
2009-07-17,T159,41.732984,-87.649642,2,8,0,0,1,0,0,0,0,10,0
2009-07-17,T159,41.732984,-87.649642,2,8,0,0,0,1,0,0,0,18,0
2009-07-17,T159,41.732984,-87.649642,2,8,0,0,0,0,1,0,0,1,0
2009-07-17,T160,41.903002,-87.68826700000001,2,8,0,1,0,0,0,0,0,1,0
2009-07-17,T160,41.903002,-87.68826700000001,2,8,0,0,1,0,0,0,0,20,0
2009-07-17,T160,41.903002,-87.68826700000001,2,8,0,0,0,1,0,0,0,21,0
2009-07-17,T200,41.678618,-87.559308,2,5,0,0,0,1,0,0,0,1,0
2009-07-17,T209,41.740641,-87.546587,2,5,0,1,0,0,0,0,0,1,0
2009-07-17,T209,41.740641,-87.546587,2,5,0,0,1,0,0,0,0,1,0
2009-07-17,T209,41.740641,-87.546587,2,5,0,0,0,1,0,0,0,4,0
2009-07-17,T212,41.680946,-87.535198,2,8,0,1,0,0,0,0,0,5,0
2009-07-17,T212,41.680946,-87.535198,2,8,0,0,1,0,0,0,0,64,0
2009-07-17,T212,41.680946,-87.535198,2,8,0,0,0,1,0,0,0,27,0
2009-07-17,T218,41.948167,-87.730698,1,8,0,1,0,0,0,0,0,3,0
2009-07-17,T218,41.948167,-87.730698,1,8,0,0,1,0,0,0,0,30,0
2009-07-17,T218,41.948167,-87.730698,1,8,0,0,0,1,0,0,0,7,0
2009-07-17,T220,41.963976,-87.69181,1,9,0,1,0,0,0,0,0,2,0
2009-07-17,T220,41.963976,-87.69181,1,9,0,0,1,0,0,0,0,31,0
2009-07-17,T220,41.963976,-87.69181,1,9,0,0,0,1,0,0,0,25,0
2009-07-17,T221,41.659112,-87.53869300000001,2,8,0,1,0,0,0,0,0,3,0
2009-07-17,T221,41.659112,-87.53869300000001,2,8,0,0,1,0,0,0,0,62,0
2009-07-17,T221,41.659112,-87.53869300000001,2,8,0,0,0,1,0,0,0,6,0
2009-07-17,T222,41.925197999999995,-87.746381,2,8,0,1,0,0,0,0,0,1,0
2009-07-17,T222,41.925197999999995,-87.746381,2,8,0,0,1,0,0,0,0,14,0
2009-07-17,T222,41.925197999999995,-87.746381,2,8,0,0,0,1,0,0,0,1,0
2009-07-17,T223,41.973845000000004,-87.805059,1,9,0,1,0,0,0,0,0,1,0
2009-07-17,T225,41.743402,-87.731435,2,8,0,1,0,0,0,0,0,4,0
2009-07-17,T225,41.743402,-87.731435,2,8,0,0,1,0,0,0,0,38,0
2009-07-17,T225,41.743402,-87.731435,2,8,0,0,0,1,0,0,0,13,0
2009-07-17,T227,41.728495,-87.60096300000001,2,5,0,0,1,0,0,0,0,3,0
2009-07-17,T900,41.974689,-87.890615,1,9,0,1,0,0,0,0,0,5,0
2009-07-17,T900,41.974689,-87.890615,1,9,0,0,1,0,0,0,0,246,0
2009-07-17,T900,41.974689,-87.890615,1,9,0,0,0,1,0,0,0,54,0
2009-07-17,T903,41.957799,-87.930995,1,5,0,1,0,0,0,0,0,2,0
2009-07-17,T903,41.957799,-87.930995,1,5,0,0,1,0,0,0,0,27,0
2009-07-17,T903,41.957799,-87.930995,1,5,0,0,0,1,0,0,0,6,0
2009-07-24,T002,41.95469,-87.800991,1,9,0,1,0,0,0,0,0,4,0
2009-07-24,T002,41.95469,-87.800991,1,9,0,0,1,0,0,0,0,215,1
2009-07-24,T002,41.95469,-87.800991,1,9,0,0,0,1,0,0,0,18,0
2009-07-24,T003,41.964242,-87.757639,1,8,0,0,1,0,0,0,0,8,0
2009-07-24,T003,41.964242,-87.757639,1,8,0,0,0,1,0,0,0,3,0
2009-07-24,T008,42.008314,-87.77792099999999,1,9,0,0,1,0,0,0,0,11,0
2009-07-24,T008,42.008314,-87.77792099999999,1,9,0,0,0,1,0,0,0,7,0
2009-07-24,T009,41.992478000000006,-87.862995,1,8,0,0,1,0,0,0,0,47,0
2009-07-24,T009,41.992478000000006,-87.862995,1,8,0,0,0,1,0,0,0,15,0
2009-07-24,T011,41.944869,-87.832763,1,8,0,1,0,0,0,0,0,1,0
2009-07-24,T011,41.944869,-87.832763,1,8,0,0,1,0,0,0,0,31,0
2009-07-24,T011,41.944869,-87.832763,1,8,0,0,0,1,0,0,0,7,0
2009-07-24,T016,42.011601,-87.81150600000001,1,8,0,1,0,0,0,0,0,1,0
2009-07-24,T016,42.011601,-87.81150600000001,1,8,0,0,1,0,0,0,0,5,0
2009-07-24,T016,42.011601,-87.81150600000001,1,8,0,0,0,1,0,0,0,1,0
2009-07-24,T017,41.960615999999995,-87.777189,1,9,0,0,1,0,0,0,0,7,0
2009-07-24,T017,41.960615999999995,-87.777189,1,9,0,0,0,1,0,0,0,1,0
2009-07-24,T028,41.986921,-87.689778,1,9,0,1,0,0,0,0,0,1,0
2009-07-24,T028,41.986921,-87.689778,1,9,0,0,1,0,0,0,0,26,0
2009-07-24,T028,41.986921,-87.689778,1,9,0,0,0,1,0,0,0,29,0
2009-07-24,T030,41.899229999999996,-87.716788,2,9,0,0,1,0,0,0,0,3,0
2009-07-24,T031,41.801497999999995,-87.763416,2,9,0,1,0,0,0,0,0,1,0
2009-07-24,T031,41.801497999999995,-87.763416,2,9,0,0,1,0,0,0,0,38,1
2009-07-24,T031,41.801497999999995,-87.763416,2,9,0,0,0,1,0,0,0,20,0
2009-07-24,T031,41.801497999999995,-87.763416,2,9,0,0,0,0,0,0,1,3,0
2009-07-24,T033,41.906638,-87.701431,2,9,0,0,1,0,0,0,0,7,0
2009-07-24,T033,41.906638,-87.701431,2,9,0,0,0,1,0,0,0,1,0
2009-07-24,T039,41.911823999999996,-87.726737,2,9,0,0,1,0,0,0,0,1,0
2009-07-24,T043,41.857402,-87.694991,2,8,0,0,1,0,0,0,0,2,0
2009-07-24,T046,41.891118,-87.65449100000001,2,8,0,0,1,0,0,0,0,1,0
2009-07-24,T047,41.868142,-87.696269,2,9,0,0,1,0,0,0,0,7,0
2009-07-24,T047,41.868142,-87.696269,2,9,0,0,0,1,0,0,0,2,0
2009-07-24,T048,41.867108,-87.654224,2,8,0,1,0,0,0,0,0,2,0
2009-07-24,T048,41.867108,-87.654224,2,8,0,0,1,0,0,0,0,36,0
2009-07-24,T048,41.867108,-87.654224,2,8,0,0,0,1,0,0,0,64,0
2009-07-24,T048,41.867108,-87.654224,2,8,0,0,0,0,1,0,0,2,0
2009-07-24,T054,41.921965,-87.632085,2,8,0,0,1,0,0,0,0,19,0
2009-07-24,T054,41.921965,-87.632085,2,8,0,0,0,1,0,0,0,19,0
2009-07-24,T061,41.801179,-87.679447,2,8,0,0,1,0,0,0,0,3,0
2009-07-24,T066,41.77166,-87.703047,2,8,0,1,0,0,0,0,0,2,0
2009-07-24,T066,41.77166,-87.703047,2,8,0,0,1,0,0,0,0,23,0
2009-07-24,T066,41.77166,-87.703047,2,8,0,0,0,1,0,0,0,1,0
2009-07-24,T073,41.773215,-87.60088,2,8,0,0,1,0,0,0,0,9,0
2009-07-24,T073,41.773215,-87.60088,2,8,0,0,0,1,0,0,0,7,0
2009-07-24,T074,41.822536,-87.66634300000001,2,9,0,0,1,0,0,0,0,21,0
2009-07-24,T080,41.754676,-87.612922,2,9,0,0,1,0,0,0,0,1,0
2009-07-24,T080,41.754676,-87.612922,2,9,0,0,0,1,0,0,0,6,0
2009-07-24,T083,41.754292,-87.590773,2,9,0,0,1,0,0,0,0,1,0
2009-07-24,T114,41.798697,-87.736812,2,8,0,1,0,0,0,0,0,1,0
2009-07-24,T114,41.798697,-87.736812,2,8,0,0,1,0,0,0,0,3,0
2009-07-24,T114,41.798697,-87.736812,2,8,0,0,0,1,0,0,0,1,0
2009-07-24,T144,41.94016,-87.794896,1,9,0,1,0,0,0,0,0,2,0
2009-07-24,T144,41.94016,-87.794896,1,9,0,0,1,0,0,0,0,10,0
2009-07-24,T145,41.878114000000004,-87.629798,2,3,0,0,0,1,0,0,0,1,0
2009-07-24,T147,41.932094,-87.700117,2,8,0,0,1,0,0,0,0,7,0
