date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,bcfg,br,dz,fg,fg+,fu,gr,hz,mifg,ra,sn,sq,ts,tsra,vcfg,vcts
2009-05-01,60,46,53,40,47,12,0,0.02,29.26,29.98,8.4,29,8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-02,66,44,55,33,45,10,0,0.0,29.21,29.94,8.8,26,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-03,70,43,57,34,47,8,0,0.0,29.19,29.92,3.9,26,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-04,70,43,57,34,47,8,0,0.0,29.31,30.02,6.5,9,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-05,71,49,60,40,50,5,0,0.0,29.22,29.95,5.5,13,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-06,75,51,63,51,55,2,0,0.67,29.05,29.79,6.5,19,8.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-07,77,56,67,52,57,0,2,0.19,29.01,29.73,8.5,25,10.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2009-05-08,77,53,65,53,58,0,0,0.02,28.94,29.68,4.9,21,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009-05-09,63,46,55,44,48,10,0,0.0,29.19,29.87,6.8,29,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-10,67,40,54,39,46,11,0,0.0,29.41,30.11,4.7,30,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-11,61,39,50,35,44,15,0,0.0,29.47,30.2,0.7,8,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-12,71,39,55,34,47,10,0,0.0,29.38,30.13,9.5,16,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-13,70,53,62,56,58,3,0,0.55,29.01,29.76,14.4,19,16.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009-05-14,68,53,61,44,52,4,0,0.0,29.31,30.0,10.5,27,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-15,61,52,57,51,54,8,0,0.39,29.28,30.0,6.0,16,8.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-16,62,45,54,40,49,11,0,0.0,29.36,30.05,11.0,29,12.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-17,63,39,51,27,42,14,0,0.0,29.6,30.32,0.2,33,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-18,66,40,53,33,45,12,0,0.0,29.54,30.29,9.6,19,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-19,80,52,66,44,55,0,1,0.0,29.48,30.21,13.5,21,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-20,84,61,73,44,57,0,8,0.0,29.4,30.13,14.4,20,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-21,84,60,72,49,59,0,7,0.0,29.38,30.09,7.8,23,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-22,69,53,61,46,53,4,0,0.0,29.46,30.18,10.4,4,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-23,80,50,65,50,57,0,0,0.0,29.33,30.06,4.5,7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-24,71,55,63,46,53,2,0,0.0,29.34,30.07,10.4,4,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-25,67,54,61,43,51,4,0,0.04,29.28,30.02,10.3,6,10.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-26,74,53,64,51,55,1,0,1.73,29.08,29.82,7.5,5,7.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009-05-27,73,55,64,58,60,1,0,0.02,28.95,29.68,3.6,24,7.2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-05-28,62,54,58,51,54,7,0,0.0,29.06,29.76,6.8,30,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-29,74,50,62,49,55,3,0,0.0,29.17,29.88,2.7,32,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-30,79,50,65,46,54,0,0,0.0,29.09,29.81,2.9,27,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-31,73,45,59,41,50,6,0,0.0,29.21,29.94,2.7,10,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-01,78,51,65,53,57,0,0,0.44,29.19,29.89,1.2,34,11.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009-06-02,60,48,54,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-03,61,43,52,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-04,68,42,55,37,48,10,0,0.0,29.31,30.05,4.7,4,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-05,79,44,62,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-06,63,51,57,45,50,8,0,0.02,29.2,29.93,6.2,5,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-07,73,52,63,53,57,2,0,0.04,29.14,29.87,2.7,8,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-08,80,52,66,60,63,0,1,0.45,29.06,29.77,5.9,24,9.2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009-06-09,67,55,61,53,56,4,0,0.0,29.23,29.94,4.0,6,6.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-10,67,54,61,49,53,4,0,0.01,29.15,29.89,8.0,5,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-11,64,53,59,51,54,6,0,0.01,29.11,29.83,10.2,3,10.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2009-06-12,74,49,62,49,55,3,0,0.0,29.24,29.95,4.4,7,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-13,68,54,61,51,55,4,0,0.33,29.28,30.0,5.9,5,6.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-14,77,51,64,48,57,1,0,0.0,29.29,30.01,4.5,4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-15,81,53,67,49,58,0,2,0.0,29.28,30.01,5.5,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-16,71,59,65,55,60,0,0,1.23,29.15,29.89,11.2,10,11.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-17,71,61,66,59,62,0,1,0.0,29.16,29.88,3.0,36,6.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-06-18,80,61,71,63,67,0,6,0.12,29.08,29.97,6.7,16,7.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-19,86,65,76,67,69,0,11,3.97,28.97,29.7,7.2,18,11.6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2009-06-20,87,68,78,65,70,0,13,0.0,29.08,29.76,8.3,29,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-21,84,70,77,63,68,0,12,0.01,29.12,29.82,2.8,7,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-22,89,68,79,67,71,0,14,0.09,29.09,29.79,4.0,11,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009-06-23,94,71,83,69,73,0,18,0.0,29.16,29.87,1.8,14,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-24,94,75,85,68,73,0,20,0.04,29.16,29.87,1.9,22,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009-06-25,94,75,85,69,73,0,20,0.0,29.08,29.8,2.4,32,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-26,86,69,78,60,64,0,13,0.0,29.28,29.85,6.4,4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-27,89,62,76,61,67,0,11,0.3,29.1,29.82,5.1,21,6.9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2009-06-28,83,66,75,53,62,0,10,0.0,29.0,29.73,13.2,29,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-29,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-30,66,59,63,53,57,2,0,0.0,28.95,29.65,8.9,30,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,65,57,61,52,56,4,0,0.0,29.07,29.77,8.2,32,8.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-07-02,73,59,66,54,60,0,1,0.0,29.26,29.95,8.4,31,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-03,79,63,71,56,62,0,6,0.0,29.36,30.06,1.2,34,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-04,69,59,64,58,61,1,0,0.2,29.26,29.99,1.8,13,3.8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2009-07-05,81,57,69,58,63,0,4,0.05,29.2,29.92,0.7,34,2.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2009-07-06,86,60,73,54,62,0,8,0.0,29.14,29.86,7.5,31,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-07,77,59,68,54,60,0,3,0.0,29.18,29.89,5.9,7,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-07-08,65,61,63,56,59,2,0,0.06,29.28,29.99,6.8,6,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-07-09,79,59,69,57,63,0,4,0.0,29.35,30.07,5.8,11,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-10,82,63,73,64,67,0,8,0.08,29.34,30.06,4.4,21,4.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-07-11,85,63,74,59,65,0,9,0.25,29.34,30.04,4.8,31,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2009-07-12,82,58,70,51,60,0,5,0.0,29.35,30.07,2.9,29,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-13,79,61,70,46,57,0,5,0.0,29.36,30.07,4.8,7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-14,80,55,68,51,59,0,3,0.0,29.34,30.07,6.7,16,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-15,85,65,75,62,67,0,10,0.68,29.18,29.9,10.0,24,12.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-16,80,64,72,56,62,0,7,0.0,29.17,29.89,9.9,28,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-17,70,57,64,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-18,72,57,65,52,57,0,0,0.0,29.31,30.01,8.1,31,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-19,71,57,64,52,58,1,0,0.0,29.39,30.11,1.3,36,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-20,76,55,66,55,60,0,1,0.0,29.36,30.09,5.1,9,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-21,80,58,69,57,62,0,4,0.04,29.28,30.01,3.1,13,5.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-07-22,78,63,71,61,64,0,6,0.0,29.23,29.95,3.5,3,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-07-23,82,62,72,58,63,0,7,0.0,29.21,29.93,2.6,32,5.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2009-07-24,83,61,72,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009-07-25,81,66,74,58,64,0,9,0.0,29.02,29.73,10.6,28,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-26,82,63,73,58,64,0,8,0.0,29.13,29.82,8.0,29,8.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-07-27,84,64,74,61,66,0,9,0.02,29.13,29.86,9.3,23,10.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-07-28,84,66,75,60,66,0,10,0.01,29.08,29.78,6.4,28,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-07-29,81,62,72,51,59,0,7,0.0,29.13,29.84,4.2,35,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-30,79,59,69,57,62,0,4,0.0,29.15,29.85,4.4,23,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-31,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01,75,61,68,59,62,0,3,0.0,29.18,29.91,11.6,22,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-02,78,57,68,51,59,0,3,0.0,29.2,29.93,6.8,25,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-03,84,67,76,60,66,0,11,0.07,29.1,29.82,12.2,21,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-04,85,67,76,61,67,0,11,0.0,29.17,29.87,2.5,2,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-05,79,61,70,54,61,0,5,0.0,29.34,30.05,2.9,6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-06,82,60,71,51,60,0,6,0.0,29.39,30.09,1.4,6,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-07,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-08,89,68,79,70,73,0,14,0.02,29.2,29.92,12.9,21,13.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-09,91,77,84,71,74,0,19,0.18,29.23,29.94,11.6,23,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-10,85,70,78,65,69,0,13,0.0,29.24,29.95,6.9,26,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-11,82,62,72,61,66,0,7,0.0,29.3,30.0,6.3,2,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-12,83,60,72,55,62,0,7,0.0,29.39,30.09,3.7,4,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-13,86,60,73,55,63,0,8,0.0,29.38,30.1,1.5,14,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-14,88,63,76,59,66,0,11,0.0,29.38,30.1,5.4,21,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-15,89,67,78,61,67,0,13,0.0,29.32,30.04,8.7,19,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-16,88,70,79,67,70,0,14,0.63,29.27,29.99,9.5,20,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009-08-17,83,70,77,68,70,0,12,0.33,29.28,30.0,4.6,22,5.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2009-08-18,83,65,74,59,65,0,9,0.0,29.28,29.99,7.5,27,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-19,83,59,71,60,65,0,6,0.35,29.08,29.83,5.7,16,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-20,78,64,71,61,65,0,6,0.07,28.93,29.66,12.1,23,12.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-21,73,59,66,58,61,0,1,0.16,29.07,29.75,7.7,27,10.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-22,68,57,63,52,56,2,0,0.0,29.31,30.0,7.8,1,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-23,74,56,65,53,58,0,0,0.0,29.38,30.09,2.7,2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-24,79,54,67,56,61,0,2,0.0,29.41,30.13,3.8,21,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-25,83,59,71,61,65,0,6,0.0,29.33,30.05,9.1,21,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-26,73,62,68,62,64,0,3,0.93,29.36,30.08,5.2,2,7.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-27,67,61,64,60,61,1,0,0.95,29.36,30.08,9.1,7,9.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-28,68,60,64,61,62,1,0,0.22,29.18,29.93,3.4,2,5.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-29,69,56,63,51,56,2,0,0.02,29.18,29.89,11.4,31,11.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-08-30,66,51,59,47,52,6,0,0.0,29.44,30.14,8.2,1,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-31,68,49,59,44,52,6,0,0.0,29.55,30.27,4.8,3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,72,47,60,47,53,5,0,0.0,29.57,30.31,3.3,4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-02,73,50,62,50,56,3,0,0.0,29.51,30.25,4.1,6,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-03,75,56,66,54,59,0,1,0.0,29.42,30.16,4.7,5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-04,75,54,65,54,59,0,0,0.0,29.44,30.15,3.6,4,4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-05,78,54,66,57,61,0,1,0.0,29.49,30.21,4.3,4,5.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-06,77,61,69,59,63,0,4,0.03,29.47,30.19,4.2,5,5.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2009-09-07,77,59,68,59,62,0,3,0.0,29.39,29.97,5.8,3,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-08,78,60,69,60,63,0,4,0.0,29.36,30.07,6.6,3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-09,78,65,72,63,65,0,7,0.0,29.42,30.14,6.1,6,6.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-10,81,64,73,62,65,0,8,0.0,29.48,30.2,6.0,6,6.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-11,80,61,71,59,63,0,6,0.0,29.44,30.17,5.1,7,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-12,79,58,69,60,63,0,4,0.0,29.41,30.14,3.7,3,4.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-09-13,80,58,69,54,60,0,4,0.0,29.39,30.12,1.5,7,3.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2009-09-14,84,58,71,55,61,0,6,0.0,29.34,30.07,0.1,33,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-15,82,64,73,59,63,0,8,0.0,29.36,30.07,6.2,2,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-16,71,59,65,54,59,0,0,0.0,29.49,30.2,11.0,5,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-17,72,50,61,52,56,4,0,0.0,29.45,30.18,3.4,5,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-18,79,50,65,55,59,0,0,0.0,29.46,30.18,5.1,2,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-19,76,55,66,55,59,0,1,0.0,29.48,30.21,3.2,10,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-20,73,54,64,56,60,1,0,0.75,29.28,30.04,6.4,7,7.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-09-21,67,60,64,59,61,1,0,0.0,29.26,29.98,3.5,23,4.6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-22,77,59,68,65,67,0,3,0.0,29.28,29.98,5.2,17,7.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-23,76,62,69,62,64,0,4,0.0,29.42,30.12,0.6,32,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-24,73,64,69,63,65,0,4,0.0,29.44,30.16,4.3,6,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-25,70,60,65,57,60,0,0,0.16,29.39,30.12,5.4,11,7.3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-09-26,69,55,62,56,59,3,0,0.0,29.15,29.91,4.0,27,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-27,74,50,62,53,57,3,0,0.08,28.84,29.59,8.2,22,10.2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2009-09-28,62,49,56,42,49,9,0,0.01,28.91,29.61,20.3,29,20.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-09-29,60,48,54,42,48,11,0,0.0,29.28,29.96,9.0,33,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-30,62,47,55,40,47,10,0,0.0,29.39,30.11,5.7,3,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-01,59,41,50,46,49,15,0,0.89,29.13,29.9,9.1,13,9.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-02,56,47,52,46,48,13,0,0.21,28.8,29.55,10.5,21,12.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-03,57,47,52,47,49,13,0,0.11,29.02,29.7,6.9,26,7.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-04,60,45,53,43,47,12,0,0.0,29.28,29.98,9.0,28,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-05,62,43,53,42,47,12,0,0.0,29.29,30.03,1.8,8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-06,61,49,55,47,51,10,0,0.03,28.9,29.65,8.8,24,14.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-07,60,45,53,39,46,12,0,0.0,29.24,29.95,9.2,26,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-08,53,45,49,46,48,16,0,0.12,29.18,29.92,3.3,21,4.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-09,52,39,46,43,45,19,0,0.46,29.21,29.93,9.4,34,10.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-10,48,31,40,30,35,25,0,0.0,29.49,30.21,7.4,28,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-11,44,29,37,22,32,28,0,0.0,29.6,30.35,1.5,33,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-12,48,41,45,36,41,20,0,0.02,29.44,30.18,0.6,19,3.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-13,47,34,41,32,38,24,0,0.0,29.6,30.35,8.5,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-14,48,42,45,36,41,20,0,0.03,29.4,30.17,11.0,9,11.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-15,44,41,43,38,40,22,0,0.29,29.26,30.0,8.2,6,9.1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-16,45,39,42,36,39,23,0,0.04,29.41,30.13,8.2,35,8.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-17,52,36,44,33,39,21,0,0.0,29.57,30.3,8.0,34,8.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-18,53,31,42,33,39,23,0,0.0,29.49,30.25,6.1,21,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-19,65,44,55,41,47,10,0,0.0,29.25,30.0,11.4,21,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-20,62,48,55,48,52,10,0,0.03,29.31,30.03,4.0,19,5.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-21,69,55,62,52,56,3,0,0.0,29.25,29.99,11.4,21,11.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-22,58,48,53,48,50,12,0,1.03,29.18,29.94,8.4,5,13.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-23,61,42,52,49,50,13,0,0.89,28.73,29.48,6.2,18,16.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-24,50,38,44,37,40,21,0,0.04,29.03,29.73,8.3,26,8.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-25,62,44,53,45,49,12,0,0.27,29.26,29.96,5.5,19,6.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-26,55,49,52,48,49,13,0,0.11,29.28,30.02,4.9,21,7.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-27,51,45,48,45,47,17,0,0.06,29.19,29.94,4.4,5,6.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-28,57,50,54,49,51,11,0,0.0,29.28,29.99,3.1,14,4.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-10-29,60,47,54,50,52,11,0,0.6,29.21,29.98,12.5,14,12.7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2009-10-30,67,46,57,53,56,8,0,0.81,28.79,29.55,15.6,20,17.4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-31,46,35,41,31,38,24,0,0.0,29.18,29.86,11.1,26,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,70,58,64,53,58,1,0,0.11,28.89,29.6,9.1,21,9.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
